,name,smiles,pred,score
90,CCTA-7,O=C(Nc1cccc(-c2ccccc2CO)c1)C(Cl)Cl,0,7.835905038523572e-05
91,CCTA-8,O=C(Nc1cccc(-c2cccc(CO)c2)c1)C(Cl)Cl,0,9.869559468389396e-05
92,CCTA-9,O=C(Nc1cccc(-c2ccc(CO)cc2)c1)C(Cl)Cl,0,9.564092652650424e-05
93,CCTA-10,O=C(Nc1cccc(-c2ccccc2OC(F)(F)F)c1)C(Cl)Cl,0,0.0001310952749634684
94,CCTA-11,O=C(Nc1cccc(-c2cccc(OC(F)(F)F)c2)c1)C(Cl)Cl,0,8.702558211041838e-05
95,CCTA-13,CCCc1ccccc1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.00027192398399243547
96,CCTA-14,O=C(Nc1cccc(-c2cccc([N+](=O)[O-])c2)c1)C(Cl)Cl,0,0.006363167484762635
97,CCTA-20,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c(OC)c1,0,0.0009788616890504527
98,CCTA-21,COc1ccc(OC)c(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.0009138170093920541
99,CCTA-22,COc1cccc(OC)c1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.0019079279404464692
100,CCTA-23,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1OC,0,0.0013300897347066558
101,CCTA-27,O=C(Nc1cccc(-c2ccc(OC3CCCCO3)cc2)c1)C(Cl)Cl,0,0.000839796211698458
102,CCTA-31,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.00015628002479080639
103,CCTA-32,COc1cc(F)cc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.00015538287195001048
104,CCTA-33,CCOc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.0001680137798304787
105,CCTA-34,CS(=O)(=O)c1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1,0,0.00016508936895010332
106,CCTA-37,COc1cccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.00018456173541814513
107,CCTA-40,Cc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.00010709248294930041
108,CCTA-41,Cc1cc(-c2cccc(NC(=O)C(Cl)Cl)c2)ccc1F,0,9.794622580744948e-05
109,CCTA-42,O=C(Nc1cccc(-c2cccc(F)c2F)c1)C(Cl)Cl,0,0.00010440975198715075
110,CCTA-43,O=C(Nc1cccc(-c2ccc(F)c(F)c2)c1)C(Cl)Cl,0,8.229935861365985e-05
111,CCTA-45,O=C(Nc1cccc(-c2cc(F)cc(F)c2)c1)C(Cl)Cl,0,7.106190024450789e-05
112,CCTA-46,O=C(Nc1cccc(-c2cc(F)c(F)c(F)c2)c1)C(Cl)Cl,0,7.880196624165637e-05
113,CCTA-47,O=C(Nc1cccc(-c2cc(F)ccc2F)c1)C(Cl)Cl,0,6.468173055039427e-05
114,CCTA-48,O=C(Nc1cccc(-c2ccc(F)c(F)c2F)c1)C(Cl)Cl,0,0.0001271314544221204
115,CCTA-49,O=C(Nc1cccc(-c2ccc(-c3ccccc3)c(F)c2)c1)C(Cl)Cl,0,0.00015561979130078538
116,NSC186,CC1=C2C(=CO[C@H](C)[C@@H]2C)C(O)=C(C(=O)O)C1=O,1,0.7906312646815877
