,name,smiles,pred,score
35,17beta-Estradiol 3-sulfate-17-(beta-D-glucuronide),CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OC1OC(C(=O)[O-])C(O)C(O)C1O,0,0.158
36,﻿Zaprinast,CCCOc1ccccc1-c1nc2n[nH]nc2c(=O)[nH]1,0,0.114
37,"﻿16alpha,17beta-Estriol 3-sulfate (Estradiol-3-sulfate)",CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,0,0.123
38,﻿17alpha-Ethynyl-17beta-estradiol (Ethinyl estradiol),C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,0,0.155
39,"﻿16alpha,17beta-Estriol 16-(beta-d-glucuronide)",CC12CCC3c4ccc(O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O,0,0.312
40,﻿Glycocholate,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0,0.187
41,"﻿16alpha,17beta-Estriol 3-(beta-d-glucuronide) (Estriol 3-glucuronide)",CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CC(O)C2O,0,0.243
42,﻿17beta-Estradiol 3-(beta-d-glucuronide),CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,0,0.181
43,﻿17-betaEstradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,0,0.113
44,Verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,0.226
45,﻿Cyclosporin A,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0,0.429
46,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0,0.187
47,5-azacytidine,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0,0.106
48,ddC (2'-3'-dideoxycytidine),Nc1ccn(C2CCC(CO)O2)c(=O)n1,0,0.061
49,PMEA,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0,0.083
50,Etoposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1,0.749
51,masitinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,1,0.503
52,AST1306,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0,0.384
53,﻿Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,0.086
54,cAMP,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,0,0.129
55,﻿Glucuronic acid,O=C(O)C1OC(O)C(O)C(O)C1O,0,0.05
56,PSC833,CC=CCC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0,0.433
57,sn38,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,1,0.624
58,daunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1,0.801
59,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1,0.512
60,5-FU,O=c1[nH]cc(F)c(=O)[nH]1,0,0.041
61,5-dFUrd,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,0,0.22
62,5-FdUrd,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,0,0.18
63,CdA (2'-chloro-2'-deoxyadenosine),Nc1ncnc2c1ncn2C1OC(CO)C(O)C1Cl,0,0.158
64,6-TG,Nc1nc(=S)c2[nH]cnc2[nH]1,0,0.049
65,6-MP,S=c1nc[nH]c2nc[nH]c12,0,0.05
66,mitoxantrone,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1,0.641
67,epothilone A,CC(=Cc1csc(C)n1)C1CC2OC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,0,0.381
68,phomopsin A,C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)OC(C)(CC)C(C(=O)N2CC=CC2C(=O)NC(C(=O)NC(=CC(=O)O)C(=O)O)=C(C)CC)NC1=O,0,0.483
69,MAC321,CCC(=O)OC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccco4)C(C)=C(C(O)C(=O)C12C)C3(C)C,1,0.834
70,MST997,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(=O)C3CCCC3)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)C)c4cccs4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,1,0.71
71,HTI286,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,0,0.461
72,tadalafil,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,1,0.68
73,Sipholenone E,C[C@@H]1CC[C@H]2[C@@H](/C1=C/C[C@@H]1[C@@](C)(O)CC[C@@H]3OC(C)(C)C(=O)CC[C@]31C)C(C)(C)CC[C@]2(C)O,0,0.144
74,Sipholenol L,CC1=CCC2C(C1CCC1C(C)(O)CCC3OC(C)(C)C(O)CCC31C)C(C)(C)CCC2(C)O,0,0.148
75,Siphonellinol D,CC(C)=CCCC1(C)C(CCC2C(C)(O)CCC3OC(C)(C)C(O)CCC32C)=C(C)CCC1O,0,0.188
76,Sipholenol J,CC1C(=O)CC2C(C1=CCC1C(C)(O)CCC3OC(C)(C)C(O)CCC31C)C(C)(C)CCC2(C)O,0,0.209
77,motesanib,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,0,0.324
78,osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1,0.622
79,cabazitaxel,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,1,0.857
80,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,0,0.437
81,pd0325901,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,0,0.146
82,mek162,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0,0.236
83,A-803467,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,0,0.377
84,WHI‐P154,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,0,0.29
85,icotinib,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,0,0.335
86,telatinib,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,0,0.44
87,CCTA-2,CCOc1ccccc1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.151
88,CCTA-3,CCOc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1,0,0.138
89,CCTA-5,CSc1cccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.11
90,CCTA-7,O=C(Nc1cccc(-c2ccccc2CO)c1)C(Cl)Cl,0,0.1
91,CCTA-8,O=C(Nc1cccc(-c2cccc(CO)c2)c1)C(Cl)Cl,0,0.101
92,CCTA-9,O=C(Nc1cccc(-c2ccc(CO)cc2)c1)C(Cl)Cl,0,0.095
93,CCTA-10,O=C(Nc1cccc(-c2ccccc2OC(F)(F)F)c1)C(Cl)Cl,0,0.069
94,CCTA-11,O=C(Nc1cccc(-c2cccc(OC(F)(F)F)c2)c1)C(Cl)Cl,0,0.068
95,CCTA-13,CCCc1ccccc1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.129
96,CCTA-14,O=C(Nc1cccc(-c2cccc([N+](=O)[O-])c2)c1)C(Cl)Cl,0,0.077
97,CCTA-20,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c(OC)c1,0,0.165
98,CCTA-21,COc1ccc(OC)c(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.181
99,CCTA-22,COc1cccc(OC)c1-c1cccc(NC(=O)C(Cl)Cl)c1,0,0.154
100,CCTA-23,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1OC,0,0.189
101,CCTA-27,O=C(Nc1cccc(-c2ccc(OC3CCCCO3)cc2)c1)C(Cl)Cl,0,0.235
102,CCTA-31,COc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.102
103,CCTA-32,COc1cc(F)cc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.122
104,CCTA-33,CCOc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.117
105,CCTA-34,CS(=O)(=O)c1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1,0,0.113
106,CCTA-37,COc1cccc(-c2cccc(NC(=O)C(Cl)Cl)c2)c1,0,0.119
107,CCTA-40,Cc1ccc(-c2cccc(NC(=O)C(Cl)Cl)c2)cc1F,0,0.11
108,CCTA-41,Cc1cc(-c2cccc(NC(=O)C(Cl)Cl)c2)ccc1F,0,0.105
109,CCTA-42,O=C(Nc1cccc(-c2cccc(F)c2F)c1)C(Cl)Cl,0,0.091
110,CCTA-43,O=C(Nc1cccc(-c2ccc(F)c(F)c2)c1)C(Cl)Cl,0,0.078
111,CCTA-45,O=C(Nc1cccc(-c2cc(F)cc(F)c2)c1)C(Cl)Cl,0,0.083
112,CCTA-46,O=C(Nc1cccc(-c2cc(F)c(F)c(F)c2)c1)C(Cl)Cl,0,0.107
113,CCTA-47,O=C(Nc1cccc(-c2cc(F)ccc2F)c1)C(Cl)Cl,0,0.081
114,CCTA-48,O=C(Nc1cccc(-c2ccc(F)c(F)c2F)c1)C(Cl)Cl,0,0.109
115,CCTA-49,O=C(Nc1cccc(-c2ccc(-c3ccccc3)c(F)c2)c1)C(Cl)Cl,0,0.215
116,NSC186,CC1=C2C(=CO[C@H](C)[C@@H]2C)C(O)=C(C(=O)O)C1=O,0,0.116
